author,title,year,pages
Тургенев Иван Сергеевич,Железная дорога,1816,1218
Блок Александр Александрович,Собачье сердце,1879,1298
Чернышевский Николай Гаврилович,Мастер и Маргарита,2019,545
Блок Александр Александрович,Воскресение,1830,1183
Чернышевский Николай Гаврилович,Братья Карамазовы,1975,139
Лермонтов Михаил Юрьевич,Антоновские яблоки,1823,895
Цветаева Марина Ивановна,Вишнёвый сад,2012,1450
Блок Александр Александрович,Анна Каренина,1847,328
Чернышевский Николай Гаврилович,Русские женщины,1875,783
Грин Александр Степанович,Хождение по мукам,1921,820
