author,title,year,pages
Горький Максим,Маленькая печальная повесть,1967,1035
Бродский Иосиф Александрович,Судьба человека,1922,220
Пастернак Борис Леонидович,Шинель,1993,1408
Чехов Антон Павлович,Тихий Дон,1863,302
Грибоедов Александр Сергеевич,Морфий,1925,1336
Пастернак Борис Леонидович,Ионыч,1907,1243
Лесков Николай Семёнович,Собачье сердце,1978,602
Толстой Лев Николаевич,Аэлита,1996,694
Булгаков Михаил Афанасьевич,Хамелеон,1823,1444
Чернышевский Николай Гаврилович,Вишнёвый сад,1919,1321
Толстой Лев Николаевич,Тихий Дон,1899,825
