author,title,year,pages
Мандельштам Осип Эмильевич,Анна Каренина,1970,702
Мандельштам Осип Эмильевич,Ася,1931,967
Островский Александр Николаевич,Евгений Онегин,1890,979
Булгаков Михаил Афанасьевич,Тёмные аллеи,1904,513
Маяковский Владимир Владимирович,Маленькая печальная повесть,1833,1115
Некрасов Виктор Платонович,Хождение по мукам,1944,712
Замятин Евгений Иванович,Идиот,1977,1283
Ильф Илья Арнольдович,Дама с собачкой,1897,164
Толстой Лев Николаевич,Первая любовь,1859,563
Стругацкий Аркадий Натанович,Братья Карамазовы,1847,246
